,Unnamed: 0,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
4,4,40,0.0002508633780518,minmax,6.194011908018905e-10,77,mae,deeplabv3,6,0.0017880281031301,0.8584020246158947,0.9322797872803428,1.086064292191652,0.0015057730488479,0.8729172796010971,0.9297411292791368,1.0650964885286802,0.1243234947323799,0.0030115460976958,0.0381259396672248,0.6198944747447968,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.452371441095807,1.238176610274859,0.0014870491344481,0.8784243106842041,0.9367727041244508,1.0664239283118189,0.1176888257265091,0.0029740982688963,0.0387159511446952,0.6172368168830872,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.7162747565451406,1.356393367746643,0.0002508633780518
5,5,41,3.0296310278983887e-06,minmax,7.812797491890647e-05,90,xsigmoid,deeplabv3,27,0.0038015844507349,0.766540871726142,0.9330223401387532,1.217185377262035,0.0055737875518389,0.7436574846506119,0.9297411292791368,1.2502276228900613,0.1388483494520187,0.0111475751036778,0.0764977280050516,0.5494235157966614,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,5.3761155210075575,2.484337392907522,0.003319981181994,0.803139328956604,0.9367727041244508,1.1663887825558936,0.130850887298584,0.0066399623639881,0.0646818049252033,0.5624199867248535,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,3.831749578991423,2.266093654435478,3.029631027898389e-07
5,5,42,1.4970578200769324e-05,zscore,2.0474336944226856e-10,94,xtanh,fpn,31,0.2906123267279731,0.7822522719701132,0.933159351348877,1.192913571217508,0.2630608342587948,0.7764034122228622,0.929741144180298,1.197497498778922,0.3268312737345695,0.5944944322109222,0.5792336314916611,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.8283993218421575,2.173734165243554,0.2822366416454315,0.7582735300064087,0.9367727279663086,1.2354021219208209,0.3517059087753296,0.6431573510169983,0.6039473414421082,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.955985264169676,2.4450368886076075,1.4970578200769323e-06
6,6,43,0.0020806786154491,minmax,8.278383992889147e-12,96,xtanh,manet,36,0.0004458083389585,0.9670075310601128,0.9328296515676712,0.9646560358687452,0.0003902684984495,0.9685285091400146,0.9297411292791368,0.9599522579925722,0.0039483262225985,0.0007805369968991,0.0203874339349567,0.9296063631772996,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.3764277903241791,0.6621015524369589,0.0004477092938032,0.9656809449195862,0.9367727041244508,0.970064397617846,0.005365786422044,0.0008954185876064,0.0216555103659629,0.9273497104644776,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5167227776304962,0.7586896296511498,2.0806786154491136e-05
0,0,44,1.484078444679139e-06,negone,0.000373742377717,94,mae,fpn,5,0.0349723440077569,0.167165532708168,0.9328412612279257,5.580344501138573,0.0340789589099586,0.2765681371092796,0.9297411292791368,3.361707313781307,0.2801119536161423,0.0681579178199172,0.2049100324511528,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,8.217590742006383,3.3273253276664376,0.032975710183382,0.2327682435512542,0.9367727518081664,4.024486921051558,0.2798648715019226,0.065951420366764,0.2043486475944519,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,9.514712334621194,3.5796247039004805,1.4840784446791392e-07
1,1,45,0.0004291206494077,negone,0.0001909518523381,53,mse,linknet,52,0.0062431195401586,0.9184068702161312,0.9331231154501438,1.0160236663196447,0.004859288688749,0.9328415244817734,0.9297411292791368,0.9966763966640968,0.0662888507358729,0.0097185773774981,0.0681326361373066,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.1717390148832234,1.106336488987593,0.0055288466624915,0.9246984362602234,0.9367727518081664,1.0130575710680074,0.0721692815423011,0.0110576933249831,0.0722330942749977,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,1.5952768035409264,1.265324589860287,4.2912064940773894e-07
0,0,46,3.4854841504132265e-06,zscore,0.0002176983971434,105,logcosh,manet,74,0.3766300566494465,0.8465416803956032,0.9330542385578156,1.102195273033436,0.3350244909524917,0.8477734476327896,0.929741144180298,1.0966858501836594,0.3523030281066894,0.7643805593252182,0.6923566311597824,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.92242459541109,2.5982594619190644,0.3586169421672821,0.8471374273300171,0.9367727279663086,1.1058096334130831,0.3585801184177398,0.8283641576766968,0.7188844680786133,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,6.383135561337202,2.9103514867740388,3.4854841504132265e-06
2,2,47,0.0001262786392436,minmax,0.0001683527032353,59,xtanh,linknet,15,0.001398203370627,0.8917597489697593,0.932826225246702,1.0460510539126555,0.0013652144843945,0.8880404382944107,0.9297411292791368,1.0469580991883851,0.042387313209474,0.002730428968789,0.0372539199888706,0.6792589128017426,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.3167977270027609,1.2098569313669625,0.0013957530725747,0.8911667704582215,0.9367727041244508,1.0511755320979703,0.0404579274356365,0.0027915061451494,0.0381101489067077,0.67329421043396,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.6109055910377026,1.3351693989824165,1.262786392436874e-05
1,1,48,2.4896632824992464e-06,minmax,0.0009998546784309,47,mae,manet,56,0.0025278850743133,0.8093678189648522,0.9324712687068516,1.1520982757869511,0.0021479558199644,0.8302289247512817,0.9297411292791368,1.1198611630613406,0.0697657167911529,0.0042959116399288,0.0472610248252749,0.5721590369939804,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,2.0717794703781576,1.534847298900273,0.0018619823036715,0.850093686580658,0.9367727041244508,1.1019640763272136,0.068492341786623,0.003723964607343,0.0458824418485164,0.5662542581558228,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,2.149003116908516,1.6074676710577451,2.4896632824992465e-07
3,3,49,0.0009917124867738,zscore,1.374716954864566e-06,15,mae,linknet,0,0.3466548400706258,0.7897702267329241,0.9325136336786992,1.180740425650468,0.2619598843157291,0.8477215021848679,0.929741144180298,1.0967530513075785,0.2310464680194854,0.5911820307374,0.5736400932073593,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.80706826326901,2.152742868101721,0.2803593218326569,0.8409234762191773,0.9367727279663086,1.113980944114051,0.2545253545045852,0.6407023549079895,0.5940705895423889,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.937067771396559,2.4050515768471885,0.0009917124867738
4,4,50,7.623902689829396e-05,minmax,0.0002835547596031,76,mse,unet,22,0.0009626710247671,0.9285903356292032,0.933150985024192,1.0049113685766489,0.0006348930328385,0.948251724243164,0.9297411292791368,0.9804792393298294,0.0087044888641685,0.0012697860656771,0.0268872212618589,0.8417084515094757,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.6123768185059376,0.8731884059066869,0.0006691492628306,0.9472806215286256,0.9367727041244508,0.988907281363765,0.0082242851145565,0.0013382985256612,0.0276380166411399,0.8368447422981262,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.772297270851881,0.9682836495378238,7.623902689829397e-06
5,5,51,0.0068895304783358,minmax,5.388578193125046e-09,55,xsigmoid,deeplabv3,16,0.0016443588683614,0.8713926784694195,0.9326953813433648,1.070350261585422,0.0014901904214639,0.8692923486232758,0.9297411292791368,1.0695379186893748,0.1242837738245725,0.0029803808429278,0.0374544123187661,0.6103349328041077,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.43734144503693,1.216368112877054,0.001483013224788,0.8759076952934265,0.9367727041244508,1.069487925677642,0.1187469393014907,0.002966026449576,0.0380990639328956,0.610190498828888,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.7116167195583527,1.3347810426456657,0.0006889530478335
2,2,52,2.5687181468915412e-05,minmax,7.012471876925735e-05,87,xtanh,unet,8,0.0038550565484911,0.7654480934143066,0.9328293859958648,1.2186709902626427,0.003356400586199,0.7982627749443054,0.9297411292791368,1.1647056063011387,0.0672620488330721,0.006712801172398,0.0607300270348787,0.5852972865104675,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,3.2373672513280813,1.9722661178260203,0.0030549074057489,0.8228680849075317,0.9367727041244508,1.1384239118105046,0.066965352743864,0.0061098148114979,0.0599393673241138,0.5846660017967225,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,3.5258152152554105,2.0999448005682666,2.5687181468915412e-05
6,6,53,0.0003324808851699,minmax,6.935648296133043e-11,51,xsigmoid,fpn,18,0.0074379281140863,0.6779763628454769,0.933119742309346,1.3763307888685503,0.0014378073683474,0.903126746416092,0.9297411292791368,1.0294691558728155,0.0911137349903583,0.0028756147366948,0.0373932616785168,0.7238133698701859,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.3868161348635148,1.2143821869399931,0.0013213095022365,0.9083820939064026,0.9367727041244508,1.0312540399117265,0.0864687502384185,0.002642619004473,0.0366268031299114,0.7278055429458619,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.5249866946147272,1.2832011452204983,3.324808851699029e-05
3,3,54,4.324830640708608e-06,minmax,5.095545050211428e-09,19,xtanh,pspnet,37,0.003976823458367,0.7363488985144574,0.9326646159524504,1.2666069275503078,0.0015983266348484,0.863355815410614,0.9297411292791368,1.0768921835975005,0.1269604861736297,0.0031966532696969,0.0395821938291192,0.6079676598310471,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.5416426531028822,1.2854698667194473,0.001597683574073,0.8672895789146423,0.9367727041244508,1.0801152543499508,0.1220432013273239,0.003195367148146,0.0409183755517005,0.6033494234085083,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.8439632716950471,1.4335541702143533,4.3248306407086083e-07
0,0,55,0.0001445480449268,negone,3.274720014209478e-07,49,logcosh,deeplabv3,6,0.0095068769425981,0.8287075691752963,0.9325844082567428,1.125348003258642,0.0076343449763953,0.8495732247829437,0.9297411292791368,1.0943625601156095,0.2815697714686394,0.0152686899527907,0.0855724681168794,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.8408990358263773,1.389524159018891,0.0081444665789604,0.8484751582145691,0.9367727518081664,1.1040662095274545,0.272040057182312,0.0162889331579208,0.0899862959980964,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.349979915119361,1.576311719990226,0.0001445480449268
1,1,56,2.0757083763175643e-06,zscore,3.302292379117967e-09,93,logcosh,linknet,0,0.5630035267935859,0.0233435510761208,0.9324794941478304,39.945914445797705,0.4852272197604179,0.2399012651294469,0.929741144180298,3.875515803047658,0.5212231129407883,1.1481940299272535,0.8724510073661804,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,7.394089847349712,3.274113344090803,0.5052183508872986,0.213368347287178,0.9367727279663086,4.390401574913461,0.5229531586170196,1.2133143663406372,0.8941020846366883,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,9.349450971649768,3.619707264374498,2.0757083763175643e-06
2,2,57,0.0015059371119989,zscore,1.0899722277560528e-11,10,smooth,fpn,5,0.2919730483130975,0.7857910746877844,0.9328544586896896,1.1871532888819556,0.2567799650132656,0.8091780841350555,0.929741144180298,1.1489944703261634,0.2517358958721161,0.5792726203799248,0.5677607655525208,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.7303745617543727,2.1306790674224128,0.2739699333906173,0.8016531705856323,0.9367727279663086,1.1685511419882082,0.2757955521345138,0.6250280261039733,0.5867066383361816,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.816285909142136,2.3752391559462365,0.0015059371119989
0,0,58,0.0001308035854789,minmax,0.0001506913428008,5,mse,deeplabv3+,25,0.0010598500901489,0.915907203473828,0.9316201013597576,1.017155556617891,0.0009749687742441,0.9173114001750946,0.9297411292791368,1.0135501740212425,0.084680950269103,0.0019499375484883,0.0284233903512358,0.7456846088171005,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.9403919168003826,0.923076976588365,0.000991415628232,0.9183297991752624,0.9367727041244508,1.020083095382238,0.0805164068937301,0.0019828312564641,0.0294116050004959,0.7507182478904724,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.1442403459052175,1.0304204023907275,1.3080358547894372e-08
3,3,59,2.636449793841918e-06,zscore,3.902566627716672e-11,50,huber,deeplabv3,11,0.3798775690443375,0.7729832109282998,0.932723385446212,1.2066541320167552,0.3459575101733207,0.7569517195224762,0.929741144180298,1.2282700735085537,0.4573419988155365,0.8001472353935242,0.7040953934192657,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,5.152753276363091,2.642312409113098,0.365804773569107,0.7644758582115173,0.9367727279663086,1.2253790854270767,0.4697463512420654,0.8532374382019043,0.7253449201583863,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,6.574801895492542,2.936506157170317,2.636449793841918e-06
4,4,60,2.186621091854318e-06,negone,1.7497141572062836e-06,90,mse,unet++,1,0.1061589212881194,0.1711677975124783,0.9330125914679632,5.450865203777281,0.1156518813222646,0.3909294307231903,0.9297411292791368,2.3782837929576828,0.259484514594078,0.2317775785923004,0.4261527359485626,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,27.944710533515806,6.919860266549008,0.1218513339757919,0.3712000846862793,0.9367727518081664,2.523632915116069,0.2531512111425399,0.2440841853618622,0.4379798650741577,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,35.21365872385115,7.672199269661426,2.186621091854318e-06
5,5,61,0.0002507271344106,minmax,9.007889186180287e-07,55,xsigmoid,unet,4,0.0009161742491414,0.9309903644025326,0.9328369088470936,1.0019834195016035,0.0006182493962114,0.949247032403946,0.9297411292791368,0.9794511834549422,0.0056085295509546,0.0012364987924229,0.0261740605346858,0.8597234636545181,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.5963234414504085,0.8500278244374931,0.0007359588053077,0.942328405380249,0.9367727041244508,0.9941042833644004,0.007000773679465,0.0014719176106154,0.0274750921875238,0.8517790913581849,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.8494053694301977,0.9625756753877696,0.0002507271344106
1,1,62,4.661121999173718e-05,minmax,0.0001248854001282,38,smooth,fpn,20,0.0113732209429144,0.6082732107328332,0.9330342411994934,1.5339065155859744,0.0018447091570124,0.8886615931987762,0.9297411292791368,1.046226298508629,0.0880221035331487,0.0036894183140248,0.0446569798514246,0.7021190375089645,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.7792873227626351,1.4502784303853564,0.001688358047977,0.8949542880058289,0.9367727041244508,1.0467268738516278,0.0800681784749031,0.0033767160959541,0.0434420883655548,0.7127483248710632,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.9486150327024745,1.5219711462048322,4.661121999173718e-05
6,6,63,0.001010940146696,zscore,4.2412905035523295e-08,75,xsigmoid,unet,2,0.2974378331141038,0.8637826442718506,0.9331979643214832,1.0803620222169992,0.2633652873337269,0.8588504195213318,0.929741144180298,1.0825414100612258,0.2079461365938186,0.5932781919836998,0.5772656425833702,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.820567031060596,2.1663487433788817,0.2814568608999252,0.8568106174468995,0.9367727279663086,1.0933253030380017,0.2372539639472961,0.6425357282161712,0.5983950912952423,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.951195217945529,2.4225590076859884,0.001010940146696
7,7,64,6.582471301178855e-05,zscore,7.627689075454885e-09,60,mse,deeplabv3,10,0.3045530212777002,0.801842817238399,0.9328943363257816,1.1634379160977373,0.2785534113645553,0.8013503551483154,0.929741144180298,1.160218047208851,0.4212807491421699,0.6345324665307999,0.6012309938669205,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.086234509411634,2.256285342420898,0.2984921365976333,0.8000324130058288,0.9367727279663086,1.170918468723946,0.4381556332111359,0.6851366400718689,0.626984715461731,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.279465572102532,2.538302021889145,6.582471301178855e-05
2,2,65,3.124831471831867e-05,minmax,8.979427848776178e-12,41,logcosh,deeplabv3,2,0.0029371722180041,0.7918650252478463,0.9331455117180234,1.1784148585498615,0.0025940889609046,0.8256065249443054,0.9297411292791368,1.126131033596005,0.1284980084747076,0.0051881779218092,0.0563104785978794,0.5949035435914993,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,2.502090687147312,1.8287370258106557,0.0026416521053761,0.8285245537757874,0.9367727041244508,1.130651710749368,0.1228432565927505,0.0052833042107522,0.0549540907144546,0.5857165932655335,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,3.048857444588618,1.9252882073606707,3.124831471831867e-05
8,8,66,1.532929296334742e-05,negone,2.2925092021508307e-11,72,logcosh,manet,37,0.0177584444948782,0.8594232847293218,0.9328449467817942,1.085431315810342,0.0140806965064257,0.8970838934183121,0.9297411292791368,1.0364037701495064,0.1318363677710294,0.0281613930128514,0.1388432756066322,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,3.395332632018668,2.254534548532888,0.014654416963458,0.8968090176582336,0.9367727518081664,1.0445621457445724,0.1259136319160461,0.0293088339269161,0.1417493969202041,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,4.2283414386982,2.4830584833894136,1.532929296334742e-05
3,3,67,0.0060511966385519,minmax,9.333614979831431e-12,19,logcosh,unet,23,0.0005076018430333,0.96745154650315,0.9325750807057256,0.9639501679195356,0.0003889164509018,0.9689501374959946,0.9297411292791368,0.959534544968244,0.0034342416911385,0.0007778329018037,0.0203918227925896,0.9352906495332718,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.3751236925740018,0.6622440848155516,0.0004656096280086,0.9647217512130736,0.9367727041244508,0.9710289033563524,0.0050144233740866,0.0009312192560173,0.0218956597149372,0.9314140796661377,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5373824122174763,0.7671031381556916,6.051196638551919e-05
4,4,68,0.0038114665976858,zscore,3.029566961319655e-07,26,xsigmoid,fpn,7,0.2897368394064181,0.790885253386064,0.9332175001953588,1.1799657361164837,0.2556143254041672,0.8086654990911484,0.929741144180298,1.1497227781143442,0.2613180205225944,0.577192448079586,0.5618837475776672,-10.0,0.0846779085695743,0.1552853770554065,0.2664693966507911,-10.0,3.7169787588797942,2.108623934455097,0.2738062500953674,0.7994590997695923,0.9367727279663086,1.1717581652848668,0.2866100758314133,0.6249325752258301,0.5848098635673523,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.81555039217295,2.3675602012411887,0.0038114665976858
5,5,69,0.0003223114864278,negone,2.0853356425761823e-10,102,xsigmoid,fpn,25,0.0069825997343286,0.863863505423069,0.9324641823768616,1.0794114770714802,0.0055877593113109,0.8828465491533279,0.9297411292791368,1.0531174757049022,0.1848922781646251,0.0111755186226218,0.0714541282504797,-10.0,0.0634271288290619,0.0082941484870389,0.0615840088576078,-10.0,1.347397944476837,1.1602708166610778,0.0061335703358054,0.8772239565849305,0.9367727518081664,1.0678832295632483,0.180957406759262,0.0122671406716108,0.0764743879437446,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,1.7697619552334702,1.3396203572747782,3.2231148642782446e-05
9,9,70,3.330214868719811e-06,negone,3.244944872607671e-11,7,xsigmoid,unet++,48,0.0096610285441524,0.9076089385956052,0.9320110011668432,1.026886097672194,0.0079623900819569,0.9092808067798616,0.9297411292791368,1.0225016544358103,0.0747626526281237,0.0159247801639139,0.0946483705192804,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.9200018167988289,1.5368984948369102,0.0081558025442063,0.913767433166504,0.9367727518081664,1.0251763389749422,0.0735218055546283,0.0163116050884127,0.0959289386868476,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.3532507604704023,1.6804104298447902,3.330214868719812e-07
6,6,71,0.0009493527918429,minmax,1.411749196105277e-10,115,mse,fpn,0,0.0973810127803257,0.030631780660071,0.9323329329490662,30.43678535359762,0.0873457919806242,0.098218273371458,0.9297411292791368,9.466070796855576,0.1642973609268665,0.1746915839612484,0.4017124623060226,0.4024829566478729,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,84.24811021130631,13.045999107815362,0.0910820752382278,0.0942838370800018,0.9367727041244508,9.93566589074625,0.163113272190094,0.1821641504764556,0.4110228478908538,0.4018165409564972,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,105.12219326439752,14.399973354338716,0.0009493527918429
7,7,72,3.5580408583870545e-06,zscore,9.043315591572404e-08,24,xtanh,unet++,57,0.3499853420588705,0.8896153155300353,0.9319898651705848,1.0476324416866662,0.3112977407872677,0.8903407454490662,0.929741144180298,1.0442531681635654,0.2143760062754154,0.7064171880483627,0.6570339798927307,-10.0,0.0846779085695743,0.1552853770554065,0.2664693966507911,-10.0,4.5491546045337525,2.465701458219517,0.3331384152173996,0.8897833228111267,0.9367727279663086,1.0528099414211614,0.2470865607261657,0.7664489865303039,0.6814183235168457,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.90603508919791,2.7586725253124493,3.558040858387055e-07
0,0,73,3.340745336605778e-06,zscore,2.0819451176856854e-12,113,huber,pspnet,50,0.316053705556052,0.7854509779385158,0.9330425347600664,1.1879067707177824,0.2809515073895454,0.7819396555423737,0.929741144180298,1.189019047173666,0.4512147754430771,0.6375023424625397,0.6076104193925858,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.105359786936511,2.280225898469162,0.2988907545804977,0.7835309267044067,0.9367727279663086,1.1955784973369834,0.4614372849464416,0.6838151931762695,0.6271677374839782,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.269282883011568,2.539042973235588,3.340745336605778e-06
0,0,74,2.837455961218e-05,zscore,5.556032879084199e-05,32,mse,unet,11,0.3246627151966095,0.8852996450883371,0.932887331203178,1.0537531968739156,0.2898150533437729,0.8835308700799942,0.929741144180298,1.0523018217757574,0.2161112278699875,0.654435321688652,0.6248497813940048,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.214404048200536,2.344921365258586,0.3094413787126541,0.8804107189178467,0.9367727279663086,1.0640178587531726,0.2491919219493866,0.7076925754547119,0.6471520304679871,-10.0,0.0747098430991172,0.1297738626599311,0.2470095008611679,-10.0,5.453275112178796,2.6199479299855755,2.837455961218e-05
1,1,75,1.527595290079141e-06,zscore,3.532782093351768e-12,109,mae,deeplabv3+,74,0.4191766269505024,0.7530007362365723,0.932798020541668,1.23877438049225,0.3823471218347549,0.759704127907753,0.929741144180298,1.2238200504989116,0.4842134937644005,0.8803552091121674,0.7490151673555374,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,5.669273088077395,2.81088626600196,0.3988254070281982,0.743048095703125,0.9367727279663086,1.2607161412342596,0.4940709233283996,0.9273646593093872,0.7664996147155761,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,7.14600490654671,3.1031179450315496,1.527595290079141e-06
1,1,76,0.0003727771384513,negone,2.836638916561599e-11,91,smooth,deeplabv3+,15,0.0066129009549816,0.8872439397705926,0.9322093923886616,1.0506799208227846,0.0057834352483041,0.896381065249443,0.9297411292791368,1.0372163863372217,0.1842549666762352,0.0115668704966083,0.0729541983455419,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.3945820375272542,1.18462892719803,0.0063023559749126,0.8912599921226502,0.9367727518081664,1.0510656375106908,0.1791654258966445,0.0126047119498252,0.0776565864682197,-10.0,0.0565389327704906,0.0069315201602876,0.0570866122841835,-10.0,1.8184628563934329,1.360329214871547,3.727771384513429e-05
2,2,77,1.7112257263443811e-06,negone,8.040818088092282e-10,114,xtanh,linknet,0,0.1032957402723176,0.0212361950959478,0.9324585369655064,43.90892684647796,0.0562872309237718,0.1501758322119712,0.9297411292791368,6.191016993778459,0.3114480823278427,0.1126047559082508,0.2821910567581653,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,13.576409451098671,4.582213175024649,0.060745395720005,0.1437987238168716,0.9367727518081664,6.514471943444721,0.3032414734363556,0.121521708369255,0.2944005280733108,-10.0,0.0565389327704906,0.0069315201602876,0.0570866122841835,-10.0,17.531754299076095,5.157085283108977,1.7112257263443811e-06
3,3,78,0.0011318675664664,minmax,5.5324738960814896e-05,39,xsigmoid,deeplabv3+,8,0.0010894705721346,0.9174330857667056,0.9327976080504332,1.0167472947314595,0.0010037532192654,0.9148508608341216,0.9297411292791368,1.0162761703382326,0.0858510695397853,0.0020075064385309,0.028877206146717,0.743768498301506,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.968155533587598,0.9378150816224332,0.0009906760067678,0.9193799376487732,0.9367727041244508,1.0189179312745913,0.0803876519203186,0.0019813520135357,0.0291708867996931,0.7493707537651062,0.0388998672366142,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.1433867132854636,1.0219869644559458,0.0001131867566466
4,4,79,0.0001280951941426,negone,6.598102030103962e-09,39,mae,pspnet,13,0.0079817394514314,0.844603340734135,0.93303583426909,1.1047029881010049,0.0067466507898643,0.8549783378839493,0.9297411292791368,1.0874440767472815,0.2848175689578056,0.0134933015797287,0.0798616930842399,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.6268459144195957,1.2967926993660492,0.0070804574526846,0.855451512336731,0.9367727518081664,1.0950623598166311,0.2755623161792755,0.0141609149053692,0.0831175565719604,-10.0,0.0565389327704906,0.0069315201602876,0.0570866122841835,-10.0,2.042973918838272,1.4559903495094788,1.280951941426468e-05
5,5,80,0.0001445822165013,zscore,2.714886376211366e-11,124,mse,manet,15,0.3092946154730661,0.8737079841750008,0.9330283658845084,1.0678949749618245,0.2725358419120312,0.8765699714422226,0.929741144180298,1.060658218362868,0.2017187867313623,0.6151836961507797,0.5947391837835312,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.961633141614353,2.2319230322832846,0.2931497544050216,0.8741178512573242,0.9367727279663086,1.0716778368258493,0.2282134145498275,0.6699743092060089,0.6199704527854919,-10.0,0.0747098430991172,0.1297738626599311,0.2470095008611679,-10.0,5.162629018461583,2.509905289570004,0.0001445822165013
