number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_norm,params_train_batch_size,params_training_loss,params_weight_decay,state
119,2.3174589567509467,54.963039611112976,9.830205147117157,2023-05-11 15:42:52.439003,2023-05-11 15:46:12.041388,0 days 00:03:19.602385,1.0307437674003906e-06,unet++,minmax,57,logcosh,1.0222996218951566e-06,COMPLETE
120,0.9565289691255009,0.33267511570758596,0.6270693319530856,2023-05-11 15:46:12.174506,2023-05-11 16:03:12.254248,0 days 00:17:00.079742,0.0009990226164039709,unet++,minmax,34,logcosh,0.0009837749814867978,COMPLETE
121,0.9600864550453906,0.37722832432604503,0.6655529380679348,2023-05-11 16:03:12.382823,2023-05-11 16:13:53.419878,0 days 00:10:41.037055,0.001028854094138859,linknet,minmax,33,logcosh,8.761770896809859e-07,COMPLETE
122,0.9571038524253683,0.34447436370389645,0.6366668196085717,2023-05-11 16:13:53.534908,2023-05-11 16:26:24.980640,0 days 00:12:31.445732,0.0018757393636350131,unet++,minmax,33,logcosh,0.000948996219535422,COMPLETE
123,0.9569921818022025,0.34419493122951844,0.6340675280754003,2023-05-11 16:27:29.474529,2023-05-11 16:43:52.010264,0 days 00:16:22.535735,0.0020058812352878514,unet++,minmax,34,logcosh,0.000984604867847954,COMPLETE
124,0.9566290178283335,0.33353286680173916,0.6273622151972453,2023-05-11 16:43:52.153588,2023-05-11 17:00:56.142342,0 days 00:17:03.988754,0.0010851773092239011,unet++,minmax,33,logcosh,0.0009490189524101072,COMPLETE
125,0.9610318596105049,0.3878571448722881,0.6706075672125987,2023-05-11 17:00:56.246671,2023-05-11 17:16:57.569286,0 days 00:16:01.322615,0.009487219164811603,unet++,minmax,34,logcosh,0.0009275992961296069,COMPLETE
126,0.9567495968414717,0.33964475126411314,0.6289661392368787,2023-05-11 17:16:57.678466,2023-05-11 17:34:22.613380,0 days 00:17:24.934914,0.002136550703729929,unet++,minmax,31,logcosh,0.0009368642907714234,COMPLETE
127,0.9600500253661208,0.3777524997019841,0.6672234931590356,2023-05-11 17:34:22.809327,2023-05-11 17:47:53.124285,0 days 00:13:30.314958,0.0010844941556412751,unet,minmax,30,logcosh,0.0008938485918497455,COMPLETE
128,0.9587372724536621,0.3635470248915616,0.6534179052667355,2023-05-11 17:47:53.196086,2023-05-11 18:00:23.154771,0 days 00:12:29.958685,0.002276613620420808,linknet,minmax,39,logcosh,0.0003180866160183589,COMPLETE
129,0.9568216360340441,0.34118701612590024,0.6325574712478544,2023-05-11 18:01:28.343974,2023-05-11 18:14:31.256105,0 days 00:13:02.912131,0.0009994500335915612,unet++,minmax,24,logcosh,0.0005842692068326532,COMPLETE
130,0.9579608114393476,0.35635625471244475,0.6507715667065294,2023-05-11 18:14:31.340179,2023-05-11 18:27:09.215145,0 days 00:12:37.874966,0.0019967687136332405,unet++,minmax,38,logcosh,0.0005934013912762972,COMPLETE
131,0.9568185253600908,0.335474710908413,0.6245356582438626,2023-05-11 18:27:09.295716,2023-05-11 18:40:35.007483,0 days 00:13:25.711767,0.0012556526788267174,unet++,minmax,36,logcosh,0.0005175317540521543,COMPLETE
132,0.9570373489682377,0.34408864484871493,0.6372169265373452,2023-05-11 18:40:35.108702,2023-05-11 18:53:08.247360,0 days 00:12:33.138658,0.0013107744879953826,unet++,minmax,36,logcosh,0.0002985500196063587,COMPLETE
133,0.9568197725618413,0.33681736510468707,0.6271995543734635,2023-05-11 18:53:08.339110,2023-05-11 19:10:19.467844,0 days 00:17:11.128734,0.0012448313586854787,unet++,minmax,36,logcosh,0.00032703752201938233,COMPLETE
134,0.9570244604049062,0.3437457423163649,0.6366665473981935,2023-05-11 19:10:19.566161,2023-05-11 19:23:07.845996,0 days 00:12:48.279835,0.001063374137242226,unet++,minmax,23,logcosh,0.0005890682498500773,COMPLETE
135,0.9568053052214314,0.33617992402765995,0.6279851232793923,2023-05-11 19:23:07.917799,2023-05-11 19:40:27.495483,0 days 00:17:19.577684,0.000989948857353205,unet++,minmax,24,logcosh,0.000583390467666541,COMPLETE
136,0.9574209793077013,0.3442976314537957,0.6394035773827413,2023-05-11 19:40:54.787745,2023-05-11 19:51:21.295216,0 days 00:10:26.507471,0.0010435001757850423,unet++,minmax,29,logcosh,0.0001696975231429007,COMPLETE
137,0.9573182238130677,0.34773860127515865,0.639860195169397,2023-05-11 19:51:21.405142,2023-05-11 20:03:46.485057,0 days 00:12:25.079915,0.002254838616721136,unet++,minmax,36,logcosh,0.00038150254145597075,COMPLETE
138,0.9571452125474551,0.34088956865386477,0.6310741515285686,2023-05-11 20:03:46.558811,2023-05-11 20:20:39.048301,0 days 00:16:52.489490,0.0019340145401974644,unet++,minmax,39,logcosh,0.0006137433130792426,COMPLETE
139,0.9577682930299947,0.35317254775985013,0.6479027415305295,2023-05-11 20:20:39.139310,2023-05-11 20:33:11.798891,0 days 00:12:32.659581,0.0019606619382437547,unet++,minmax,38,logcosh,0.0005607767798894827,COMPLETE
140,0.9573700909133677,0.3454926216197966,0.6390579004480068,2023-05-11 20:33:11.890067,2023-05-11 20:45:47.986356,0 days 00:12:36.096289,0.0013253323499503216,unet++,minmax,29,logcosh,0.0002915569169651037,COMPLETE
141,0.957530487028661,0.3517313619830887,0.6473359087862947,2023-05-11 20:45:48.093057,2023-05-11 20:56:34.620247,0 days 00:10:46.527190,0.0009458715450642753,unet++,minmax,35,logcosh,0.0009839149043112223,COMPLETE
142,0.9570085189947349,0.3448728972788764,0.6372500303438958,2023-05-11 20:56:34.695399,2023-05-11 21:09:11.997841,0 days 00:12:37.302442,0.0012170641713974176,unet++,minmax,24,logcosh,0.00014508263030182906,COMPLETE
143,0.9569470482530434,0.3395270362024817,0.6354976609113429,2023-05-11 21:09:35.177369,2023-05-11 21:22:11.921833,0 days 00:12:36.744464,0.0007830040537547258,unet++,minmax,41,logcosh,0.00041775646515502943,COMPLETE
144,0.9565769963438612,0.33177635891366153,0.6229792349152274,2023-05-11 21:22:12.004919,2023-05-11 21:38:29.303897,0 days 00:16:17.298978,0.0010726531674515136,unet++,minmax,24,logcosh,0.0005689157970995411,COMPLETE
145,1.185257380557157,2.62881010357985,1.8041512566607234,2023-05-11 21:38:29.386139,2023-05-11 21:45:46.383180,0 days 00:07:16.997041,1.787519835459144e-05,linknet,minmax,14,logcosh,3.103041550976799e-08,COMPLETE
146,0.9749773881471544,0.5408263779090624,0.8117412532680747,2023-05-11 21:45:46.517732,2023-05-11 22:03:26.018684,0 days 00:17:39.500952,5.5871983375504115e-05,linknet,minmax,16,logcosh,0.00012872002645525896,COMPLETE
147,0.9647653345803944,0.44499379777386844,0.7371637457031214,2023-05-11 22:03:26.157362,2023-05-11 22:08:55.225214,0 days 00:05:29.067852,0.0007252204333117963,unet,minmax,11,logcosh,1.1047959970484158e-12,COMPLETE
148,1.0627180372122407,1.4080805131580856,1.207747421918192,2023-05-11 22:08:55.335370,2023-05-11 22:23:30.100997,0 days 00:14:34.765627,4.325506782049963e-05,deeplabv3,minmax,7,logcosh,0.00023340188229107722,COMPLETE
149,0.9667991941804872,0.4530689801208045,0.7387008118493057,2023-05-11 22:23:30.226548,2023-05-11 22:27:24.105437,0 days 00:03:53.878889,0.0008575881475295273,unet,minmax,17,logcosh,0.0003942414957412481,COMPLETE
150,0.9563385355289835,0.3300474103928613,0.6180548886821368,2023-05-11 22:27:24.193619,2023-05-11 22:44:00.075318,0 days 00:16:35.881699,0.0010748279727402954,unet++,minmax,22,logcosh,0.000572774199384401,COMPLETE
